FamilyID	Streptanthus<1>	Cam<2>	Spi<3>	Rsq<4>	Boh<5>	Tpa<6>	Tar<7>	Aal<8>	Dni<9>	Ath<10>	Aly<11>	Chi<12>	Esy<13>	Aar<14>	<15>	<16>	<17>	<18>	<19>	<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>
OG0005172	0	-1	0	1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0
OG0005173	1	0	0	2	-1	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005174	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
OG0005175	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005176	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005177	0	0	1	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005178	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005179	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005181	0	0	-1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005182	0	0	0	0	1	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005183	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0005184	0	0	1	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005186	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005187	0	0	1	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005188	0	0	0	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005189	0	0	0	0	0	-1	0	0	-1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005190	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005191	0	0	0	0	0	-1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005192	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OG0005193	0	0	0	0	2	1	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0005194	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005195	0	0	0	0	1	-1	0	0	0	0	0	2	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005196	0	0	-1	0	0	-1	-1	0	-1	0	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0005197	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OG0005198	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005199	-1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005200	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005201	1	0	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005202	0	0	1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005203	-1	0	0	0	0	-1	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0
OG0005204	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005205	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005207	0	0	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005208	-1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005209	-1	0	1	1	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0005210	0	0	0	0	0	-1	0	0	-1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005211	0	0	0	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005212	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
OG0005213	0	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OG0005214	0	0	0	0	0	-1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005215	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
OG0005216	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005217	0	0	-1	0	0	0	-1	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0
OG0005218	0	0	0	0	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005219	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005220	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005221	0	0	0	0	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005222	0	0	1	0	1	-1	0	0	0	1	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005223	0	0	-1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005224	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0
OG0005225	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005226	0	0	-1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005227	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005228	0	0	-1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OG0005229	0	0	0	1	0	-1	-1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005230	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0005231	0	0	0	3	0	0	1	1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0005232	0	0	0	0	0	-1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005233	0	0	0	-1	1	-1	0	0	-1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OG0005234	0	0	0	0	0	-1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005235	0	1	-1	0	0	0	-1	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-2	0	0	0
OG0005236	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005237	0	0	0	1	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005238	0	2	1	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005239	0	2	0	-1	0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0
OG0005240	0	0	0	1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005241	-1	0	0	0	-1	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0
OG0005242	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005243	0	0	-1	0	0	0	0	0	-1	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005244	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005245	-1	0	1	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005247	-1	0	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005248	0	0	1	1	0	0	0	0	-1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0005249	1	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005250	0	0	0	0	0	-1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005251	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OG0005253	0	0	0	0	0	-1	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	-1	0	0
OG0005254	0	0	0	1	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005255	0	0	1	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005256	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OG0005257	-1	0	0	-2	1	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
OG0005258	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OG0005259	0	0	0	-1	1	0	0	0	-1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005260	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
OG0005261	0	0	-2	0	0	-1	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	-1
OG0005262	0	0	0	0	1	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005263	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005264	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
OG0005265	0	0	-2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
OG0005266	0	0	0	0	1	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005267	0	0	-1	2	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005268	0	0	0	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005269	-1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005270	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0005271	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005272	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OG0005273	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005274	-1	0	1	2	0	-1	0	0	-1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005275	0	0	0	0	0	-1	0	0	-1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005276	0	0	0	0	0	-1	-1	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0
OG0005277	0	0	-1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005278	0	1	-1	-1	2	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0005279	0	0	0	0	0	-1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005280	0	0	0	0	0	-1	0	0	-1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005281	-1	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005282	0	0	-1	0	1	0	0	0	-1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005283	0	0	0	0	2	0	0	0	-1	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0005284	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005286	0	0	0	0	0	-1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005287	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005288	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005289	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005290	-1	0	6	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005291	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
OG0005292	0	0	0	0	1	-1	0	0	-1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005293	0	0	0	0	1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005294	-1	0	0	4	-1	-1	0	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OG0005295	-1	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005296	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005297	0	0	-1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005298	0	0	0	0	1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005299	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OG0005300	0	0	0	0	1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005301	1	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005302	0	0	0	0	0	-1	0	0	1	0	-1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005303	0	0	0	0	0	-1	0	0	-1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005304	0	0	0	0	0	0	0	2	-1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005305	0	0	0	3	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005306	-1	1	1	-1	0	0	0	0	0	-1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0005307	-2	0	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1
OG0005308	0	0	-1	0	0	-1	-1	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0
OG0005309	-1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005310	0	0	0	0	0	-1	0	0	-1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005311	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005312	-1	0	2	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005313	0	0	-1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005314	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0005315	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OG0005316	0	0	-1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005317	0	1	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005318	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OG0005319	0	0	0	0	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005320	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OG0005321	0	0	-1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005322	0	0	0	0	0	-1	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0
OG0005323	0	0	0	2	0	-1	0	0	-1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005324	0	0	-1	-1	0	0	-1	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0
OG0005325	-1	0	0	-1	4	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005326	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
OG0005327	0	1	-1	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0005328	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005329	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OG0005330	0	0	0	0	0	-1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005331	0	0	1	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005332	0	0	0	-2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	-1	0	0	0	0
OG0005333	1	0	0	0	1	-1	0	0	-1	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005334	0	0	0	0	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005335	0	0	-1	0	0	-1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005336	-1	3	0	-1	1	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0005337	0	0	-1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005338	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005339	0	0	1	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005340	0	0	-1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005341	0	1	0	0	1	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0005342	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005343	0	0	-1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005345	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005346	0	0	0	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005347	0	0	0	-1	0	-1	0	0	-2	-1	0	1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0005349	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005351	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005352	0	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0005353	0	0	1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005354	0	0	-1	0	0	-1	-1	0	-1	-1	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0
OG0005355	0	0	-1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005356	0	0	0	0	0	0	0	0	-1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005357	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005358	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OG0005360	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OG0005361	0	0	0	0	1	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005362	0	0	0	1	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
OG0005364	0	0	-1	0	1	-1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OG0005365	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005366	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005367	0	0	-2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OG0005368	1	-1	1	0	1	-1	0	0	-1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005369	0	0	0	1	0	-1	0	0	-1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005370	0	0	-1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005371	0	0	0	0	1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005372	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005373	0	0	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005374	-1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005375	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0005376	0	0	0	0	3	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005377	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005378	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0005379	0	3	0	0	0	0	0	0	0	0	1	-1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0005380	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0005381	0	0	1	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005382	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OG0005383	0	0	0	0	0	0	-1	0	-1	0	0	0	1	-1	0	0	0	0	0	0	0	0	-1	0	0	-1	0
OG0005384	-1	1	0	1	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005385	0	0	-1	1	0	-1	0	0	-1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005386	0	0	-1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005387	0	0	-1	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OG0005388	0	0	-1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005389	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005390	0	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0
OG0005391	1	0	-1	1	0	0	0	0	-1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005392	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0005393	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OG0005394	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
OG0005395	0	0	1	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005396	-1	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	0	0	-1
OG0005397	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005398	0	0	-1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0005399	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OG0005400	0	0	0	0	1	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0005401	0	0	2	1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0005403	-1	1	-1	0	-1	0	0	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0
OG0005404	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0005405	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0005406	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
