#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
OG0012993	1.64072	1.61069e-08	1.74995e-06	0.00920423	N/S
OG0012994	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0012994	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0012995	0.359276	5.92964e-10	8.14622e-10	0.727901	N/S
OG0012995	1.64072	2.21658e-10	8.14622e-10	0.272099	N/S
OG0012997	0.359276	8.50156e-07	8.56776e-07	0.992274	*
OG0012997	1.64072	6.61918e-09	8.56776e-07	0.00772569	N/S
OG0013000	0.359276	2.49011e-09	4.45252e-09	0.559259	N/S
OG0013000	1.64072	1.96241e-09	4.45252e-09	0.440741	N/S
OG0013001	0.359276	2.09533e-07	2.13967e-07	0.979279	*
OG0013001	1.64072	4.4335e-09	2.13967e-07	0.0207205	N/S
OG0013002	0.359276	9.42661e-07	9.49955e-07	0.992322	*
OG0013002	1.64072	7.29411e-09	9.49955e-07	0.00767838	N/S
OG0013004	0.359276	2.36721e-09	3.45344e-09	0.685465	N/S
OG0013004	1.64072	1.08623e-09	3.45344e-09	0.314535	N/S
OG0013005	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0013005	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0013006	0.359276	8.53655e-08	8.87294e-08	0.962088	*
OG0013006	1.64072	3.36387e-09	8.87294e-08	0.0379116	N/S
OG0013007	0.359276	3.62485e-06	3.66635e-06	0.988679	*
OG0013007	1.64072	4.15055e-08	3.66635e-06	0.0113206	N/S
OG0013008	0.359276	1.10664e-07	1.13988e-07	0.970843	*
OG0013008	1.64072	3.32354e-09	1.13988e-07	0.0291569	N/S
OG0013009	0.359276	6.01563e-08	6.21959e-08	0.967205	*
OG0013009	1.64072	2.03969e-09	6.21959e-08	0.0327946	N/S
OG0013010	0.359276	9.08061e-07	9.14801e-07	0.992632	*
OG0013010	1.64072	6.74047e-09	9.14801e-07	0.00736824	N/S
OG0013012	0.359276	1.56007e-05	1.56194e-05	0.998804	*
OG0013012	1.64072	1.86825e-08	1.56194e-05	0.00119611	N/S
OG0013013	0.359276	8.50156e-07	8.56776e-07	0.992274	*
OG0013013	1.64072	6.61918e-09	8.56776e-07	0.00772569	N/S
OG0013014	0.359276	9.42661e-07	9.49955e-07	0.992322	*
OG0013014	1.64072	7.29411e-09	9.49955e-07	0.00767838	N/S
OG0013015	0.359276	4.9936e-06	5.02064e-06	0.994614	*
OG0013015	1.64072	2.70409e-08	5.02064e-06	0.00538595	N/S
OG0013017	0.359276	6.23497e-09	7.50725e-09	0.830526	N/S
OG0013017	1.64072	1.27229e-09	7.50725e-09	0.169474	N/S
OG0013018	0.359276	2.25362e-07	2.30624e-07	0.977185	*
OG0013018	1.64072	5.2617e-09	2.30624e-07	0.0228151	N/S
OG0013020	0.359276	6.17108e-15	1.80031e-12	0.00342778	N/S
OG0013020	1.64072	1.79414e-12	1.80031e-12	0.996572	*
OG0013021	0.359276	2.27059e-08	2.70645e-08	0.838958	N/S
OG0013021	1.64072	4.35851e-09	2.70645e-08	0.161042	N/S
OG0013023	0.359276	3.372e-05	3.37656e-05	0.998648	*
OG0013023	1.64072	4.56572e-08	3.37656e-05	0.00135218	N/S
OG0013024	0.359276	3.35567e-07	3.44206e-07	0.974899	*
OG0013024	1.64072	8.63985e-09	3.44206e-07	0.0251008	N/S
OG0013025	0.359276	5.45079e-07	5.65878e-07	0.963246	*
OG0013025	1.64072	2.07984e-08	5.65878e-07	0.0367543	N/S
OG0013026	0.359276	1.10664e-07	1.13988e-07	0.970843	*
OG0013026	1.64072	3.32354e-09	1.13988e-07	0.0291569	N/S
OG0013027	0.359276	3.24301e-06	3.27674e-06	0.989707	*
OG0013027	1.64072	3.3726e-08	3.27674e-06	0.0102926	N/S
OG0013028	0.359276	7.37125e-08	7.65223e-08	0.963282	*
OG0013028	1.64072	2.80976e-09	7.65223e-08	0.0367182	N/S
OG0013030	0.359276	9.42661e-07	9.49955e-07	0.992322	*
OG0013030	1.64072	7.29411e-09	9.49955e-07	0.00767838	N/S
OG0013032	0.359276	3.24219e-09	4.5344e-09	0.71502	N/S
OG0013032	1.64072	1.29221e-09	4.5344e-09	0.28498	N/S
OG0013033	0.359276	3.372e-05	3.37656e-05	0.998648	*
OG0013033	1.64072	4.56572e-08	3.37656e-05	0.00135218	N/S
OG0013034	0.359276	1.97172e-06	1.98984e-06	0.990894	*
OG0013034	1.64072	1.81204e-08	1.98984e-06	0.00910642	N/S
OG0013035	0.359276	1.92814e-05	1.93128e-05	0.998374	*
OG0013035	1.64072	3.14108e-08	1.93128e-05	0.00162643	N/S
OG0013037	0.359276	1.56007e-05	1.56194e-05	0.998804	*
OG0013037	1.64072	1.86825e-08	1.56194e-05	0.00119611	N/S
OG0013038	0.359276	1.10664e-07	1.13988e-07	0.970843	*
OG0013038	1.64072	3.32354e-09	1.13988e-07	0.0291569	N/S
OG0013040	0.359276	7.89803e-08	8.10275e-08	0.974734	*
OG0013040	1.64072	2.04721e-09	8.10275e-08	0.0252657	N/S
OG0013041	0.359276	1.73384e-06	1.74995e-06	0.990796	*
OG0013041	1.64072	1.61069e-08	1.74995e-06	0.00920423	N/S
OG0013042	0.359276	8.89071e-12	1.09261e-10	0.0813713	N/S
OG0013042	1.64072	1.0037e-10	1.09261e-10	0.918629	N/S
OG0013044	0.359276	6.7595e-11	3.37503e-10	0.200279	N/S
OG0013044	1.64072	2.69908e-10	3.37503e-10	0.799721	N/S
OG0013046	0.359276	1.27664e-07	1.30976e-07	0.974708	*
OG0013046	1.64072	3.31269e-09	1.30976e-07	0.0252923	N/S
OG0013047	0.359276	6.39377e-06	6.42462e-06	0.995199	*
OG0013047	1.64072	3.08471e-08	6.42462e-06	0.00480139	N/S
OG0013049	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0013049	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0013050	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0013050	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0013054	0.359276	1.92814e-05	1.93128e-05	0.998374	*
OG0013054	1.64072	3.14108e-08	1.93128e-05	0.00162643	N/S
OG0013055	0.359276	1.3343e-08	1.65101e-08	0.808171	N/S
OG0013055	1.64072	3.16713e-09	1.65101e-08	0.191829	N/S
OG0013058	0.359276	4.83269e-09	8.60407e-09	0.561675	N/S
OG0013058	1.64072	3.77138e-09	8.60407e-09	0.438325	N/S
OG0013059	0.359276	3.89018e-08	4.75337e-08	0.818403	N/S
OG0013059	1.64072	8.63199e-09	4.75337e-08	0.181597	N/S
OG0013060	0.359276	5.74272e-07	5.90175e-07	0.973054	*
OG0013060	1.64072	1.59027e-08	5.90175e-07	0.0269458	N/S
OG0013062	0.359276	7.89592e-14	2.48194e-11	0.00318135	N/S
OG0013062	1.64072	2.47404e-11	2.48194e-11	0.996819	*
OG0013066	0.359276	1.05155e-09	1.64129e-09	0.640683	N/S
OG0013066	1.64072	5.89745e-10	1.64129e-09	0.359317	N/S
OG0013067	0.359276	5.89125e-10	9.36478e-10	0.629086	N/S
OG0013067	1.64072	3.47352e-10	9.36478e-10	0.370914	N/S
OG0013068	0.359276	8.62594e-07	8.82727e-07	0.977193	*
OG0013068	1.64072	2.01325e-08	8.82727e-07	0.0228072	N/S
OG0013069	0.359276	1.83963e-06	1.85642e-06	0.990951	*
OG0013069	1.64072	1.67996e-08	1.85642e-06	0.00904946	N/S
OG0013070	0.359276	2.29134e-10	1.09904e-09	0.208485	N/S
OG0013070	1.64072	8.6991e-10	1.09904e-09	0.791515	N/S
OG0013071	0.359276	2.94243e-11	1.76685e-10	0.166536	N/S
OG0013071	1.64072	1.4726e-10	1.76685e-10	0.833464	N/S
OG0013072	0.359276	1.27664e-07	1.30976e-07	0.974708	*
OG0013072	1.64072	3.31269e-09	1.30976e-07	0.0252923	N/S
OG0013073	0.359276	3.75206e-10	1.12624e-09	0.333151	N/S
OG0013073	1.64072	7.5103e-10	1.12624e-09	0.666849	N/S
OG0013074	0.359276	3.43938e-06	3.46234e-06	0.993368	*
OG0013074	1.64072	2.29636e-08	3.46234e-06	0.00663238	N/S
OG0013075	0.359276	1.83963e-06	1.85642e-06	0.990951	*
OG0013075	1.64072	1.67996e-08	1.85642e-06	0.00904946	N/S
OG0013076	0.359276	1.08609e-08	1.25521e-08	0.865262	N/S
OG0013076	1.64072	1.69125e-09	1.25521e-08	0.134738	N/S
OG0013077	0.359276	8.30148e-13	1.09224e-10	0.00760041	N/S
OG0013077	1.64072	1.08394e-10	1.09224e-10	0.9924	*
OG0013078	0.359276	2.65456e-07	2.83908e-07	0.935008	N/S
OG0013078	1.64072	1.84517e-08	2.83908e-07	0.064992	N/S
OG0013079	0.359276	1.70302e-09	3.21643e-09	0.529476	N/S
OG0013079	1.64072	1.51341e-09	3.21643e-09	0.470524	N/S
OG0013080	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0013080	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0013081	0.359276	1.35058e-08	1.59733e-08	0.845523	N/S
OG0013081	1.64072	2.46751e-09	1.59733e-08	0.154477	N/S
OG0013082	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0013082	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0013083	0.359276	6.97433e-09	9.86048e-09	0.707301	N/S
OG0013083	1.64072	2.88615e-09	9.86048e-09	0.292699	N/S
OG0013084	0.359276	4.72224e-10	1.27964e-09	0.369027	N/S
OG0013084	1.64072	8.07421e-10	1.27964e-09	0.630973	N/S
OG0013085	0.359276	4.45219e-09	6.41526e-09	0.694	N/S
OG0013085	1.64072	1.96307e-09	6.41526e-09	0.306	N/S
OG0013086	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0013086	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0013087	0.359276	2.898e-07	2.98453e-07	0.971009	*
OG0013087	1.64072	8.65246e-09	2.98453e-07	0.028991	N/S
OG0013088	0.359276	5.19849e-13	4.62732e-11	0.0112343	N/S
OG0013088	1.64072	4.57533e-11	4.62732e-11	0.988766	*
OG0013089	0.359276	3.89018e-08	4.75337e-08	0.818403	N/S
OG0013089	1.64072	8.63199e-09	4.75337e-08	0.181597	N/S
OG0013090	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0013090	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0013091	0.359276	2.09936e-07	2.1501e-07	0.976401	*
OG0013091	1.64072	5.07397e-09	2.1501e-07	0.0235988	N/S
OG0013092	0.359276	5.42442e-09	6.47415e-09	0.837858	N/S
OG0013092	1.64072	1.04973e-09	6.47415e-09	0.162142	N/S
OG0013093	0.359276	2.4208e-07	2.50321e-07	0.967079	*
OG0013093	1.64072	8.24071e-09	2.50321e-07	0.0329206	N/S
OG0013094	0.359276	1.55121e-06	1.56429e-06	0.991634	*
OG0013094	1.64072	1.30863e-08	1.56429e-06	0.00836564	N/S
OG0013095	0.359276	2.23586e-06	2.27121e-06	0.984437	*
OG0013095	1.64072	3.53477e-08	2.27121e-06	0.0155634	N/S
OG0013096	0.359276	1.91475e-08	2.01065e-08	0.952302	*
OG0013096	1.64072	9.59046e-10	2.01065e-08	0.0476982	N/S
OG0013097	0.359276	2.68611e-13	1.58516e-11	0.0169454	N/S
OG0013097	1.64072	1.55829e-11	1.58516e-11	0.983055	*
OG0013098	0.359276	6.45796e-07	6.68081e-07	0.966642	*
OG0013098	1.64072	2.22857e-08	6.68081e-07	0.0333578	N/S
OG0013099	0.359276	5.82455e-12	4.81607e-10	0.012094	N/S
OG0013099	1.64072	4.75783e-10	4.81607e-10	0.987906	*
OG0013100	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0013100	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0013101	0.359276	8.62594e-07	8.82727e-07	0.977193	*
OG0013101	1.64072	2.01325e-08	8.82727e-07	0.0228072	N/S
OG0013102	0.359276	6.56566e-07	6.79427e-07	0.966354	*
OG0013102	1.64072	2.28602e-08	6.79427e-07	0.0336463	N/S
OG0013103	0.359276	2.00286e-07	2.1952e-07	0.912381	N/S
OG0013103	1.64072	1.92342e-08	2.1952e-07	0.0876195	N/S
OG0013104	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0013104	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0013105	0.359276	2.23586e-06	2.27121e-06	0.984437	*
OG0013105	1.64072	3.53477e-08	2.27121e-06	0.0155634	N/S
OG0013106	0.359276	1.59578e-09	2.33913e-09	0.682209	N/S
OG0013106	1.64072	7.43355e-10	2.33913e-09	0.317791	N/S
OG0013107	0.359276	2.69834e-07	2.91649e-07	0.925202	N/S
OG0013107	1.64072	2.18148e-08	2.91649e-07	0.0747983	N/S
OG0013108	0.359276	8.62594e-07	8.82727e-07	0.977193	*
OG0013108	1.64072	2.01325e-08	8.82727e-07	0.0228072	N/S
OG0013109	0.359276	1.10664e-07	1.13988e-07	0.970843	*
OG0013109	1.64072	3.32354e-09	1.13988e-07	0.0291569	N/S
OG0013110	0.359276	1.65476e-12	2.12855e-11	0.0777411	N/S
OG0013110	1.64072	1.96308e-11	2.12855e-11	0.922259	N/S
OG0013111	0.359276	2.05259e-07	2.10171e-07	0.976632	*
OG0013111	1.64072	4.91122e-09	2.10171e-07	0.0233678	N/S
OG0013112	0.359276	1.73384e-06	1.74995e-06	0.990796	*
OG0013112	1.64072	1.61069e-08	1.74995e-06	0.00920423	N/S
OG0013113	0.359276	3.37019e-06	3.39314e-06	0.993234	*
OG0013113	1.64072	2.29594e-08	3.39314e-06	0.00676642	N/S
OG0013114	0.359276	2.23586e-06	2.27121e-06	0.984437	*
OG0013114	1.64072	3.53477e-08	2.27121e-06	0.0155634	N/S
OG0013115	0.359276	1.18742e-13	5.29027e-11	0.00224453	N/S
OG0013115	1.64072	5.2784e-11	5.29027e-11	0.997755	*
OG0013116	0.359276	6.23358e-10	2.34363e-09	0.265979	N/S
OG0013116	1.64072	1.72027e-09	2.34363e-09	0.734021	N/S
OG0013117	0.359276	1.00428e-07	1.20404e-07	0.834095	N/S
OG0013117	1.64072	1.99756e-08	1.20404e-07	0.165905	N/S
OG0013118	0.359276	4.34371e-07	4.45604e-07	0.974791	*
OG0013118	1.64072	1.12332e-08	4.45604e-07	0.0252089	N/S
OG0013119	0.359276	2.34521e-06	2.40543e-06	0.974967	*
OG0013119	1.64072	6.02162e-08	2.40543e-06	0.0250335	N/S
OG0013120	0.359276	3.15925e-08	4.02158e-08	0.785576	N/S
OG0013120	1.64072	8.62321e-09	4.02158e-08	0.214424	N/S
OG0013121	0.359276	1.91475e-08	2.01065e-08	0.952302	*
OG0013121	1.64072	9.59046e-10	2.01065e-08	0.0476982	N/S
OG0013122	0.359276	2.23586e-06	2.27121e-06	0.984437	*
OG0013122	1.64072	3.53477e-08	2.27121e-06	0.0155634	N/S
OG0013123	0.359276	2.23586e-06	2.27121e-06	0.984437	*
OG0013123	1.64072	3.53477e-08	2.27121e-06	0.0155634	N/S
OG0013124	0.359276	5.30949e-07	5.4278e-07	0.978203	*
OG0013124	1.64072	1.18312e-08	5.4278e-07	0.0217973	N/S
OG0013125	0.359276	5.52188e-14	3.72874e-10	0.00014809	N/S
OG0013125	1.64072	3.72819e-10	3.72874e-10	0.999852	*
OG0013126	0.359276	2.11516e-08	2.86875e-08	0.737313	N/S
OG0013126	1.64072	7.53581e-09	2.86875e-08	0.262687	N/S
OG0013127	0.359276	3.95281e-07	4.04489e-07	0.977236	*
OG0013127	1.64072	9.20775e-09	4.04489e-07	0.0227639	N/S
OG0013128	0.359276	1.10664e-07	1.13988e-07	0.970843	*
OG0013128	1.64072	3.32354e-09	1.13988e-07	0.0291569	N/S
OG0013129	0.359276	1.78895e-11	8.06881e-10	0.0221712	N/S
OG0013129	1.64072	7.88991e-10	8.06881e-10	0.977829	*
OG0013130	0.359276	4.79963e-16	8.84681e-12	5.42527e-05	N/S
OG0013130	1.64072	8.84633e-12	8.84681e-12	0.999946	*
OG0013131	0.359276	6.07223e-13	1.34001e-10	0.00453147	N/S
OG0013131	1.64072	1.33394e-10	1.34001e-10	0.995469	*
OG0013132	0.359276	1.2457e-13	9.75343e-11	0.00127719	N/S
OG0013132	1.64072	9.74097e-11	9.75343e-11	0.998723	*
OG0013133	0.359276	6.66937e-09	8.00657e-09	0.832987	N/S
OG0013133	1.64072	1.3372e-09	8.00657e-09	0.167013	N/S
OG0013134	0.359276	1.27664e-07	1.30976e-07	0.974708	*
OG0013134	1.64072	3.31269e-09	1.30976e-07	0.0252923	N/S
OG0013135	0.359276	2.12709e-06	2.1652e-06	0.9824	*
OG0013135	1.64072	3.81071e-08	2.1652e-06	0.0175998	N/S
OG0013136	0.359276	7.48833e-10	2.7197e-09	0.275337	N/S
OG0013136	1.64072	1.97087e-09	2.7197e-09	0.724663	N/S
OG0013137	0.359276	2.23586e-06	2.27121e-06	0.984437	*
OG0013137	1.64072	3.53477e-08	2.27121e-06	0.0155634	N/S
OG0013138	0.359276	7.68701e-23	6.21854e-14	1.23614e-09	N/S
OG0013138	1.64072	6.21854e-14	6.21854e-14	1	*
OG0013139	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0013139	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0013140	0.359276	4.49322e-09	1.47626e-08	0.304365	N/S
OG0013140	1.64072	1.02694e-08	1.47626e-08	0.695635	N/S
OG0013141	0.359276	1.55121e-06	1.56429e-06	0.991634	*
OG0013141	1.64072	1.30863e-08	1.56429e-06	0.00836564	N/S
OG0013142	0.359276	1.16225e-15	5.64221e-12	0.000205992	N/S
OG0013142	1.64072	5.64105e-12	5.64221e-12	0.999794	*
OG0013209	0.359276	0.000555163	0.00055533	0.9997	*
OG0013209	1.64072	1.66822e-07	0.00055533	0.000300401	N/S
OG0013210	0.359276	0.000555163	0.00055533	0.9997	*
OG0013210	1.64072	1.66822e-07	0.00055533	0.000300401	N/S
OG0013211	0.359276	0.000336025	0.000336141	0.999653	*
OG0013211	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013212	0.359276	0.000555163	0.00055533	0.9997	*
OG0013212	1.64072	1.66822e-07	0.00055533	0.000300401	N/S
OG0013213	0.359276	0.000555163	0.00055533	0.9997	*
OG0013213	1.64072	1.66822e-07	0.00055533	0.000300401	N/S
OG0013214	0.359276	0.00162248	0.0016228	0.999802	*
OG0013214	1.64072	3.21186e-07	0.0016228	0.000197921	N/S
OG0013215	0.359276	0.000336025	0.000336141	0.999653	*
OG0013215	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013216	0.359276	2.13971e-06	2.15975e-06	0.990719	*
OG0013216	1.64072	2.00442e-08	2.15975e-06	0.0092808	N/S
OG0013217	0.359276	0.000336025	0.000336141	0.999653	*
OG0013217	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013218	0.359276	4.37895e-06	4.40677e-06	0.993687	*
OG0013218	1.64072	2.78206e-08	4.40677e-06	0.00631316	N/S
OG0013219	0.359276	7.82981e-10	1.25634e-09	0.623224	N/S
OG0013219	1.64072	4.73357e-10	1.25634e-09	0.376776	N/S
OG0013220	0.359276	0.000336025	0.000336141	0.999653	*
OG0013220	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013221	0.359276	4.37895e-06	4.40677e-06	0.993687	*
OG0013221	1.64072	2.78206e-08	4.40677e-06	0.00631316	N/S
OG0013222	0.359276	0.00147537	0.00147568	0.999791	*
OG0013222	1.64072	3.08236e-07	0.00147568	0.000208877	N/S
OG0013223	0.359276	0.000336025	0.000336141	0.999653	*
OG0013223	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013224	0.359276	2.22203e-06	2.23208e-06	0.995497	*
OG0013224	1.64072	1.00503e-08	2.23208e-06	0.00450265	N/S
OG0013225	0.359276	2.82852e-07	2.91789e-07	0.969371	*
OG0013225	1.64072	8.93717e-09	2.91789e-07	0.0306289	N/S
OG0013226	0.359276	0.000336025	0.000336141	0.999653	*
OG0013226	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013227	0.359276	2.13971e-06	2.15975e-06	0.990719	*
OG0013227	1.64072	2.00442e-08	2.15975e-06	0.0092808	N/S
OG0013228	0.359276	1.0945e-10	4.40308e-10	0.248576	N/S
OG0013228	1.64072	3.30858e-10	4.40308e-10	0.751424	N/S
OG0013229	0.359276	1.16084e-05	1.16703e-05	0.994694	*
OG0013229	1.64072	6.19221e-08	1.16703e-05	0.00530595	N/S
OG0013230	0.359276	7.56917e-06	7.61339e-06	0.994191	*
OG0013230	1.64072	4.42279e-08	7.61339e-06	0.00580922	N/S
OG0013232	0.359276	1.28714e-06	1.29521e-06	0.993769	*
OG0013232	1.64072	8.06989e-09	1.29521e-06	0.00623057	N/S
OG0013233	0.359276	0.000336025	0.000336141	0.999653	*
OG0013233	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013234	0.359276	0.00109499	0.00109526	0.999752	*
OG0013234	1.64072	2.72009e-07	0.00109526	0.000248351	N/S
OG0013235	0.359276	2.13971e-06	2.15975e-06	0.990719	*
OG0013235	1.64072	2.00442e-08	2.15975e-06	0.0092808	N/S
OG0013236	0.359276	0.00051558	0.000515747	0.999676	*
OG0013236	1.64072	1.66953e-07	0.000515747	0.000323712	N/S
OG0013237	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013237	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013238	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013238	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013239	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013239	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013240	0.359276	0.000336025	0.000336141	0.999653	*
OG0013240	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013241	0.359276	7.85384e-08	8.17878e-08	0.960271	*
OG0013241	1.64072	3.24938e-09	8.17878e-08	0.0397294	N/S
OG0013242	0.359276	3.23393e-06	3.25145e-06	0.994614	*
OG0013242	1.64072	1.75134e-08	3.25145e-06	0.00538634	N/S
OG0013243	0.359276	0.000336025	0.000336141	0.999653	*
OG0013243	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013244	0.359276	0.00110739	0.00110765	0.999762	*
OG0013244	1.64072	2.63371e-07	0.00110765	0.000237774	N/S
OG0013245	0.359276	1.20038e-05	1.21113e-05	0.991129	*
OG0013245	1.64072	1.07443e-07	1.21113e-05	0.00887135	N/S
OG0013246	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013246	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013248	0.359276	0.000336025	0.000336141	0.999653	*
OG0013248	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013250	0.359276	0.000336025	0.000336141	0.999653	*
OG0013250	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013251	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013251	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013253	0.359276	0.000336025	0.000336141	0.999653	*
OG0013253	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013254	0.359276	0.00051558	0.000515747	0.999676	*
OG0013254	1.64072	1.66953e-07	0.000515747	0.000323712	N/S
OG0013255	0.359276	5.81139e-05	5.82531e-05	0.99761	*
OG0013255	1.64072	1.39248e-07	5.82531e-05	0.0023904	N/S
OG0013256	0.359276	2.13971e-06	2.15975e-06	0.990719	*
OG0013256	1.64072	2.00442e-08	2.15975e-06	0.0092808	N/S
OG0013257	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013257	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013258	0.359276	0.00051558	0.000515747	0.999676	*
OG0013258	1.64072	1.66953e-07	0.000515747	0.000323712	N/S
OG0013259	0.359276	0.000336025	0.000336141	0.999653	*
OG0013259	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013260	0.359276	0.00109499	0.00109526	0.999752	*
OG0013260	1.64072	2.72009e-07	0.00109526	0.000248351	N/S
OG0013261	0.359276	9.15454e-06	9.22618e-06	0.992235	*
OG0013261	1.64072	7.16439e-08	9.22618e-06	0.00776528	N/S
OG0013262	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013262	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013263	0.359276	1.4754e-05	1.47803e-05	0.998222	*
OG0013263	1.64072	2.62864e-08	1.47803e-05	0.00177848	N/S
OG0013264	0.359276	2.13971e-06	2.15975e-06	0.990719	*
OG0013264	1.64072	2.00442e-08	2.15975e-06	0.0092808	N/S
OG0013265	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013265	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013266	0.359276	0.000336025	0.000336141	0.999653	*
OG0013266	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013267	0.359276	1.4754e-05	1.47803e-05	0.998222	*
OG0013267	1.64072	2.62864e-08	1.47803e-05	0.00177848	N/S
OG0013268	0.359276	2.13971e-06	2.15975e-06	0.990719	*
OG0013268	1.64072	2.00442e-08	2.15975e-06	0.0092808	N/S
OG0013269	0.359276	3.09546e-07	3.37247e-07	0.917861	N/S
OG0013269	1.64072	2.7701e-08	3.37247e-07	0.0821386	N/S
OG0013270	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013270	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013271	0.359276	0.000336025	0.000336141	0.999653	*
OG0013271	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013272	0.359276	6.21547e-06	6.2584e-06	0.993141	*
OG0013272	1.64072	4.29276e-08	6.2584e-06	0.0068592	N/S
OG0013273	0.359276	1.31015e-06	1.32147e-06	0.991434	*
OG0013273	1.64072	1.13198e-08	1.32147e-06	0.00856612	N/S
OG0013274	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013274	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013275	0.359276	0.000336025	0.000336141	0.999653	*
OG0013275	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013276	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013276	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013277	0.359276	4.37895e-06	4.40677e-06	0.993687	*
OG0013277	1.64072	2.78206e-08	4.40677e-06	0.00631316	N/S
OG0013278	0.359276	0.000336025	0.000336141	0.999653	*
OG0013278	1.64072	1.16479e-07	0.000336141	0.000346517	N/S
OG0013279	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013279	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013280	0.359276	9.15454e-06	9.22618e-06	0.992235	*
OG0013280	1.64072	7.16439e-08	9.22618e-06	0.00776528	N/S
OG0013281	0.359276	4.37895e-06	4.40677e-06	0.993687	*
OG0013281	1.64072	2.78206e-08	4.40677e-06	0.00631316	N/S
OG0013282	0.359276	2.77981e-05	2.78522e-05	0.998058	*
OG0013282	1.64072	5.40818e-08	2.78522e-05	0.00194174	N/S
OG0013283	0.359276	0.000555163	0.00055533	0.9997	*
OG0013283	1.64072	1.66822e-07	0.00055533	0.000300401	N/S
OG0013284	0.359276	4.37895e-06	4.40677e-06	0.993687	*
OG0013284	1.64072	2.78206e-08	4.40677e-06	0.00631316	N/S
OG0013285	0.359276	2.32221e-06	2.33569e-06	0.994229	*
OG0013285	1.64072	1.34793e-08	2.33569e-06	0.005771	N/S
