Start	End	ACK
319695026	319693098	4
321274390	321272681	4
315953083	315954801	4
320518746	320517523	4
322138792	322140189	4
315957348	315954787	4
320487296	320485773	4
319759207	319758035	4
317998479	317999486	4
172116340	172117368	4
318036654	318037757	4
172474079	172475464	4
181653693	181652635	4
335704140	335700826	4
318579767	318581509	4
243963111	243964274	4
320440759	320442633	4
321707105	321709417	4
321702076	321700841	4
319755769	319756956	4
318778801	318777608	4
334774106	334775446	4
315954788	315957346	4
319853147	319851651	4
316985649	316984075	4
335700764	335698104	4
319758030	319759208	4
320517563	320518744	4
24593206	24591998	5
24596723	24595119	5
292456202	292455123	5
267009856	267011304	5
221626169	221624640	5
267240931	267242454	5
291739284	291741290	5
269131661	269132818	5
290028952	290030016	5
290803132	290801828	5
290208958	290210391	5
289761238	289759847	5
269131660	269132820	5
220735746	220734343	5
267470829	267472943	5
221039011	221037518	5
271645175	271646449	5
267664119	267665267	5
292610303	292612918	5
269399346	269397610	5
266988374	266986983	5
292116082	292115042	5
269132819	269131659	5
289966607	289964958	5
269648562	269644921	5
291646850	291645600	5
269717993	269715639	5
294593390	294591990	5
269559155	269557950	5
291031280	291033088	5
267830502	267829372	5
291516789	291514525	5
268412519	268414594	5
269786029	269784083	5
292657487	292658998	5
266988374	266986974	5
290823229	290824653	5
187086980	187088992	5
220478307	220476349	5
291150974	291148686	5
175622555	175623805	5
289122377	289124686	5
220463366	220461744	5
220734314	220735783	5
292800116	292799016	5
270660660	270661679	5
290604570	290606657	5
268094016	268095158	5
269849765	269848716	5
266451456	266453192	5
290444816	290443566	5
221355069	221353909	5
219870774	219869449	5
268103027	268104061	5
269622483	269620000	5
292455064	292456203	5
294502342	294503535	5
266527394	266526339	5
267774416	267775453	5
270492428	270494923	5
289318250	289319293	5
269398968	269397610	5
158989309	158988053	5
269671704	269673467	5
294693350	294695062	5
267476384	267473697	5
272044064	272045470	5
288851019	288849694	5
289319310	289318252	5
272002816	272001413	5
293022616	293019752	5
290844768	290845973	5
266825052	266827523	5
269715601	269717988	5
270533725	270532592	5
269132817	269131660	5
268186058	268188790	5
291528639	291530561	5
294041583	294042776	5
291848350	291846662	5
292173855	292175393	5
269399952	269397610	5
220612619	220614865	5
320691333	320694773	5
290545581	290542657	5
294468376	294467000	5
289064695	289065966	5
288872568	288874316	5
291804439	291805806	5
269651578	269654655	5
73754537	73755661	5
266770249	266771469	5
269450369	269452048	5
289873013	289874404	5
270314452	270316611	5
293820772	293822241	5
268935426	268936565	5
220860016	220858733	5
271800673	271802163	5
291741370	291739280	5
257562285	257564063	5
288791580	288792770	5
134372441	134373745	5
221518761	221517190	5
271299016	271300317	5
177954835	177955845	5
294228941	294230434	5
221041817	221042917	5
288853973	288855088	5
270316610	270314424	5
309828323	309827277	5
331160736	331162466	5
291978823	291979908	5
270135287	270132852	5
178774258	178775361	5
220402854	220404302	5
291198624	291196156	5
289131847	289129814	5
294592006	294593484	5
267242456	267240927	5
269114987	269112711	5
269186624	269188378	5
272133068	272134543	5
221449126	221447792	5
268353261	268350514	5
294328061	294326556	5
294062586	294063788	5
268509701	268510885	5
33193532	33191586	5
289581153	289583108	5
289685875	289684256	5
292612848	292610284	5
269848720	269849787	5
271630066	271628771	5
134824388	134822094	5
291575874	291577520	5
291577540	291575807	5
267597190	267594329	5
292246070	292243644	5
221027488	221028681	5
270132853	270135453	5
46500502	46499303	5
176413309	176411342	5
267367333	267366044	5
291737414	291735081	5
293822261	293820771	5
290845972	290844761	5
294586622	294584136	5
105050049	105048499	5
221210429	221209239	5
270058818	270060287	5
221795546	221793534	5
220858734	220860020	5
290824658	290823228	5
289068134	289066308	5
266842885	266840933	5
267698284	267696827	5
289600612	289599293	5
291645619	291646854	5
271646451	271645177	5
271807573	271808844	5
291514457	291516718	5
269644904	269648563	5
269112640	269115018	5
288038649	288039977	5
174609429	174607576	5
267665260	267664118	5
290606653	290604566	5
292487812	292485986	5
292450892	292448670	5
176486201	176484486	5
158988054	158989316	5
187089048	187087030	5
178775387	178774239	5
291775157	291778207	5
270494931	270492430	5
294503531	294502335	5
272130486	272128081	5
268684865	268683696	5
292529482	292528376	5
292175404	292173854	5
221209201	221210439	5
267775464	267774412	5
290030015	290028951	5
291121313	291119436	5
268973283	268971415	5
271300313	271299024	5
293114830	293116092	5
268936567	268935428	5
291805796	291804468	5
272001414	272002817	5
270544306	270545646	5
221624839	221626110	5
291846699	291848351	5
288874315	288872582	5
221037594	221039015	5
270060325	270058817	5
269654672	269651571	5
31406496	31405051	5
175623804	175622563	5
292243651	292246071	5
294467010	294468377	5
293116094	293114829	5
73752725	73754044	5
220476383	220478290	5
291778209	291775159	5
269403159	269406302	5
291529186	291527954	5
136810199	136808637	5
24596648	24595116	5
269403159	269406218	5
134669093	134670805	5
269648562	269644921	5
136138589	136137126	5
291527532	291530561	5
135158875	135160020	5
293851467	293852831	5
134970707	134969346	5
175404042	175405721	5
269403318	269406305	5
256618259	256619962	5
291522369	291521284	5
4379677	4380996	5
306739636	306738311	5
202555379	202554186	5
134845130	134843751	5
135294940	135296196	5
135652446	135650983	5
4379218	4378091	5
135486235	135487641	5
320440744	320442648	5
240332547	240334319	5
271397649	271399046	5
221991087	221989780	5
135031549	135033420	5
269651578	269654655	5
306649954	306651375	5
7396175	7397638	5
135654359	135653142	5
239989177	239990598	5
306738282	306739667	5
320198126	320197014	5
319713224	319714876	5
291523203	291521284	5
319492468	319493823	5
257562285	257564063	5
120982859	120984901	5
331160736	331162466	5
135931002	135928984	5
205114986	205118546	5
136254924	136256804	5
135259219	135257891	5
293852833	293851409	5
136103557	136101488	5
135344820	135346085	5
135657750	135656470	5
136484352	136487969	5
291775157	291778273	5
136139251	136140711	5
269644904	269648563	5
318579758	318581482	5
136187382	136185523	5
135488944	135490341	5
249536254	249537762	5
135511693	135514851	5
135485935	135484838	5
271399015	271397600	5
136656375	136657733	5
135274505	135273255	5
135296198	135294942	5
264942758	264943759	5
135490340	135488943	5
99045732	99047177	5
269654672	269651571	5
4381004	4379676	5
201699657	201701102	5
291778263	291775159	5
134969347	134970708	5
24601215	24599980	6
291523584	291522331	6
79018342	79019685	6
291523740	291522709	6
291523662	291522409	6
291507755	291506511	6
31759444	31761600	6
51717753	51719486	6
24601968	24599980	6
291509192	291508110	6
24593206	24591443	6
291523428	291522178	6
78587566	78584738	6
291508991	291507720	6
291523740	291522634	6
291523509	291522256	6
291522972	291521719	6
291508295	291507039	6
33191575	33193548	6
291508754	291507495	6
291508679	291507420	6
291508448	291507189	6
269400207	269399083	6
78943611	78945026	6
291509195	291508035	6
51746231	51744549	6
291522741	291521494	6
291523743	291522559	6
1971384	1970047	6
291523047	291521794	6
291523356	291522100	6
291508220	291506964	6
291508241	291506295	6
291508373	291507114	6
79474738	79475784	6
79227921	79225321	6
291522819	291521569	6
291509192	291508188	6
29728841	29727555	6
24592525	24590537	6
291509060	291507801	6
291508148	291506889	6
32559640	32561379	6
313022273	313021155	6
31492845	31494503	6
291508775	291506754	6
291522894	291521659	6
291508448	291506433	6
32463630	32462248	6
31716619	31714151	6
30333787	30335148	6
31805042	31806406	6
269398965	269397718	6
32462258	32463814	6
291523278	291522025	6
30796372	30798849	6
31938294	31937107	6
291508448	291506964	6
28494208	28496922	6
32559572	32558562	6
291508295	291506295	6
291508679	291507189	6
269399268	269398024	6
269400027	269398780	6
269399571	269398324	6
132344434	132341402	6
30448367	30445719	6
291523509	291522025	6
291523278	291521794	6
32270501	32269236	6
291523584	291521569	6
30819733	30822876	6
291509192	291507876	6
291523509	291521443	6
291508991	291507495	6
132935747	132934146	6
81153374	81152034	6
291523047	291521569	6
269399040	269397796	6
291522972	291521494	6
269399949	269398702	6
269399496	269398249	6
269399421	269398174	6
291508373	291506889	6
269400186	269399008	6
291508526	291507039	6
32641856	32639448	6
30680024	30682327	6
291523125	291521659	6
33736544	33738175	6
31075358	31074111	6
103771871	103770747	6
30762922	30764439	6
132770785	132771831	6
269399871	269398627	6
269399796	269398552	6
269399721	269398477	6
269399646	269398402	6
269399118	269397874	6
27789882	27788605	6
222579029	222577080	6
269399193	269397949	6
291523743	291522331	6
27184246	27183047	6
28047527	28046355	6
291523740	291522256	6
80060538	80061716	6
31714101	31716617	6
30717415	30715958	6
30714634	30715662	6
30906344	30905310	6
27812839	27811298	6
291523605	291521659	6
291523368	291521422	6
32936660	32934897	6
29956004	29954760	6
291523740	291522100	6
80275164	80276843	6
80390512	80393664	6
291523740	291522178	6
291507992	291506754	6
291523449	291521494	6
291508853	291506889	6
291508991	291506964	6
78082514	78083767	6
291508220	291506754	6
291523662	291521659	6
29900702	29901934	6
78582364	78584838	6
291523509	291521569	6
30981396	30979714	6
291523509	291521494	6
291508295	291506814	6
313853610	313855949	6
291523743	291521794	6
132935768	132934332	6
269400183	269398933	6
291523743	291521872	6
291508832	291506814	6
291523740	291522025	6
291508928	291506964	6
33063793	33065214	6
200805729	200806739	6
30798984	30800456	6
97961021	97959411	6
132339701	132338124	6
31726835	31725678	6
132338186	132332046	6
32796222	32794375	6
97051679	97053976	6
31954150	31952345	6
269400027	269398552	6
291509195	291507264	6
28427519	28430410	6
79972578	79970989	6
31406577	31404832	6
291508991	291507039	6
222574376	222571569	6
31590210	31589065	6
100065484	100063226	6
81198929	81200584	6
132722745	132724046	6
269399949	269398477	6
133394061	133395524	6
27933952	27936669	6
78945055	78943661	6
132371489	132370131	6
133819662	133817746	6
79514525	79516285	6
27443984	27442488	6
30335144	30333738	6
269399343	269397874	6
79985809	79984460	6
269400207	269398477	6
79835990	79837801	6
269399721	269398249	6
269399646	269398174	6
81048760	81050214	6
80604942	80602654	6
27194520	27197717	6
291522894	291521443	6
30577271	30575280	6
291509192	291507495	6
79291	77888	6
269400183	269398702	6
31952253	31954214	6
32663004	32660851	6
30822947	30819747	6
51719485	51717683	6
269400078	269398099	6
269399772	269397796	6
132771854	132770742	6
269399268	269397796	6
29632964	29634739	6
291508907	291506889	6
30045504	30046637	6
269399847	269397874	6
31232962	31229882	6
31830497	31832050	6
79441106	79439640	6
79078281	79077193	6
269400126	269398099	6
291509060	291507039	6
291508754	291506754	6
32561378	32559621	6
133814426	133811697	6
30555633	30553207	6
30712938	30714299	6
269400198	269398402	6
269399970	269398024	6
269399667	269397718	6
133041930	133040005	6
30559216	30560397	6
80061679	80060453	6
269400027	269398024	6
171075799	171074633	6
132338080	132339702	6
269400198	269398249	6
80064786	80063044	6
97959409	97960950	6
269399949	269397949	6
132341409	132344426	6
269399721	269397718	6
61438432	61439463	6
198603089	198604120	6
198981965	198982996	6
9171030	9172061	6
295236687	295237718	6
133058044	133059150	6
269400189	269398324	6
96830165	96826857	6
51791300	51792763	6
79355115	79353295	6
27180583	27181923	6
33796471	33795446	6
33734385	33736619	6
297498559	297501105	6
30445924	30448401	6
269399796	269397796	6
33143381	33141120	6
335641770	335642801	6
269399892	269397949	6
27788615	27789892	6
269400183	269398402	6
98219886	98220896	6
171075772	171074633	6
31176496	31177587	6
269399871	269397874	6
132331924	132338280	6
28453617	28455581	6
31177589	31176486	6
34675411	34676862	6
31937108	31938313	6
32619872	32618712	6
333719626	333720681	6
95720061	95718544	6
31726805	31725678	6
32840116	32842371	6
26883199	26885157	6
33710566	33707276	6
30778273	30780555	6
30575230	30577272	6
31354695	31352956	6
33193580	33191559	6
31474519	31477773	6
31392330	31393598	6
79225322	79227928	6
33796378	33795116	6
133058098	133059270	6
131489981	131491123	6
80046468	80045128	6
105049977	105048499	6
32269237	32270490	6
33796141	33794888	6
30682326	30679990	6
80276833	80275142	6
28046356	28047528	6
174501436	174500258	6
32083210	32081714	6
79801536	79802885	6
27841606	27843171	6
103374144	103375415	6
80453978	80452602	6
79978060	79976462	6
32639404	32641830	6
9170673	9172100	6
192213772	192215097	6
97704709	97705938	6
222577042	222579024	6
29309664	29311235	6
80318594	80320774	6
98188946	98190436	6
30715959	30717428	6
30560375	30559215	6
31393618	31392287	6
81200586	81198928	6
97923378	97922206	6
133817690	133819660	6
31074166	31075359	6
29612997	29614001	6
29901951	29900653	6
80393669	80390523	6
80147496	80149877	6
29702338	29700440	6
1970051	1971316	6
313021147	313022280	6
28496696	28494201	6
32842373	32840115	6
30553205	30555634	6
95718548	95720062	6
34676810	34675341	6
31477820	31474554	6
27442489	27443946	6
29901978	29900740	6
79077212	79078273	6
80320785	80318590	6
78487313	78485985	6
103885373	103883919	6
29700441	29702357	6
79984458	79985798	6
33795913	33794756	6
103374276	103375439	6
171074631	171075776	6
171074634	171075785	6
291527535	291528830	6
101802296	101803591	6
51398080	51396716	6
101802386	101803669	6
99231288	99228262	6
33988026	33989765	6
101802464	101803747	6
101802542	101803825	6
101424156	101425553	6
100690223	100688247	6
269402931	269403965	6
103442605	103443795	6
291528030	291529292	6
291528105	291529367	6
269402931	269404043	6
100527726	100526698	6
269403036	269404268	6
269404767	269406014	6
269404917	269406167	6
291527877	291529136	6
291528183	291529442	6
223529459	223530922	6
291527535	291529061	6
100526789	100525779	6
32840212	32842374	6
291527613	291528908	6
291528951	291530204	6
269403087	269404346	6
291529485	291530564	6
291527721	291528983	6
291527799	291529061	6
291527952	291529214	6
269403630	269404874	6
102822574	102821477	6
101785025	101787760	6
269404842	269406089	6
269403321	269404571	6
291529257	291530513	6
99749388	99751058	6
291528411	291530435	6
313017266	313018384	6
269403144	269405180	6
269403705	269404952	6
269403858	269405105	6
269403933	269405180	6
269403399	269404649	6
223819753	223821657	6
101248563	101245984	6
223904187	223905365	6
291528183	291530204	6
291528489	291530513	6
269404008	269406014	6
100063173	100065746	6
269404290	269406245	6
269403159	269404406	6
291528084	291530048	6
291528105	291530126	6
171074826	171075941	6
269403705	269405711	6
27130712	27128799	6
102596059	102597090	6
27130670	27128820	6
78773158	78771512	6
177324043	177321020	6
269403933	269405936	6
291527514	291529517	6
269404008	269405255	6
99483041	99481668	6
269403987	269405936	6
269404236	269406245	6
100335649	100336740	6
98710595	98708937	6
291527457	291529442	6
52049206	52050696	6
291528258	291530279	6
51048639	51049985	6
36674216	36675811	6
291528162	291530126	6
98437411	98439045	6
99645531	99647249	6
269403912	269405861	6
51259631	51258396	6
269404161	269406167	6
269404215	269406167	6
269402928	269404103	6
291529374	291530564	6
291528468	291530435	6
101802698	101803972	6
99492194	99490581	6
291527721	291529214	6
291527952	291529442	6
269403552	269404784	6
291528009	291529970	6
291527799	291529292	6
291527952	291529970	6
223530846	223529458	6
103252121	103250037	6
291527799	291529820	6
223913880	223912630	6
269404158	269406089	6
269403399	269404874	6
216939839	216941068	6
269403684	269405633	6
291528333	291530279	6
152299517	152297670	6
33893508	33892243	6
102601403	102602728	6
101802464	101803981	6
291528237	291530204	6
269403762	269405711	6
101787867	101785021	6
291528030	291530048	6
269403087	269404571	6
269404161	269405405	6
103519765	103517972	6
99689157	99686644	6
51313895	51316357	6
269403159	269404649	6
269403630	269405633	6
269402931	269404268	6
269403705	269405180	6
291527931	291529895	6
291527778	291529745	6
98241918	98239831	6
291528030	291529517	6
51674762	51676585	6
291527877	291529367	6
269402931	269404103	6
223276381	223275053	6
223018088	223017018	6
98235984	98237528	6
223530633	223529395	6
269403933	269405405	6
269403477	269404952	6
269403858	269405330	6
269403015	269404496	6
223529396	223530790	6
101721841	101719193	6
101802386	101803876	6
223065582	223066796	6
269403321	269404784	6
101245955	101248570	6
103108405	103105721	6
98969772	98966611	6
269403087	269405105	6
269402916	269404874	6
99671436	99669460	6
269403630	269405105	6
99754128	99753127	6
99047302	99045656	6
99052151	99053191	6
269402934	269404268	6
103370297	103368891	6
99669355	99667847	6
269403300	269405255	6
269403378	269405330	6
269403243	269404709	6
246744999	246746936	6
36675810	36674194	6
269403783	269405255	6
99481621	99483042	6
269403321	269405330	6
269403399	269405405	6
27128755	27130764	6
98237579	98239774	6
269403159	269405180	6
99941288	99938484	6
98190348	98189209	6
223293160	223295169	6
33878299	33872777	6
152297674	152299623	6
229257640	229255046	6
98188847	98189926	6
269403144	269405105	6
315619255	315617771	6
201699612	201701156	6
80423306	80424898	6
103368892	103370229	6
98843327	98844478	6
269403243	269405255	6
249536281	249537870	6
310456752	310458041	6
98844489	98843308	6
78738501	78736834	6
248066262	248065252	6
314226833	314225817	6
269403456	269405405	6
50791681	50790029	6
27090046	27089030	6
26604456	26603128	6
98614633	98613470	6
26707102	26708265	6
99751301	99752722	6
26780773	26779274	6
78736847	78738544	6
257562285	257564063	6
33794991	33796421	6
99468600	99466984	6
99752739	99751198	6
102787107	102785116	6
98669641	98666996	6
51676371	51674758	6
198976313	198975282	6
99705756	99704362	6
103354411	103351607	6
101719173	101721914	6
269402931	269404649	6
320691333	320695550	6
27040293	27038998	6
331160736	331162466	6
269403015	269405012	6
205114986	205118546	6
102844630	102843194	6
51929507	51926742	6
102821487	102822575	6
99228218	99231193	6
99504881	99503871	6
99220691	99219591	6
152297671	152299548	6
243963111	243964391	6
103034801	103033794	6
224070432	224071835	6
103522157	103520634	6
27038167	27036965	6
51184227	51186395	6
98721730	98719427	6
224470471	224469281	6
177321021	177324035	6
33892229	33893509	6
78684468	78683005	6
51049981	51048638	6
98239788	98237584	6
223276246	223275149	6
313060503	313062335	6
100688239	100690224	6
98674589	98673546	6
100065754	100063325	6
223725136	223724108	6
32953511	32954596	6
101659968	101661320	6
50789973	50791685	6
26798284	26797271	6
50847786	50846449	6
313060482	313062299	6
320517566	320518744	6
98264465	98265685	6
99368853	99367657	6
103519813	103517981	6
103443809	103442616	6
32842418	32840226	6
98237515	98235995	6
51316353	51313858	6
30446179	30448359	6
27128851	27130686	6
98188979	98190223	6
99490594	99492210	6
315364270	315362411	6
98708935	98710584	6
99985695	99983554	6
103374468	103375490	6
98969771	98966610	6
246744999	246746786	6
99667812	99669353	6
246703394	246702249	6
100815041	100812975	6
122745378	122744335	6
312154730	312156490	6
98708935	98710605	6
99923170	99924792	6
99755698	99754382	6
103517940	103519838	6
98491124	98489868	6
33796129	33794657	6
313018392	313017259	6
315617772	315619256	6
51526248	51524407	6
101165413	101166972	6
78466073	78465057	6
78683015	78684475	6
312154730	312156472	6
101166923	101165436	6
34024236	34025387	6
223235237	223236397	6
134669156	134670598	6
103517976	103519736	6
98966611	98969772	6
316655250	316656419	6
51524405	51526297	6
103374246	103375454	6
216941067	216939838	6
33796408	33794981	6
99924794	99923166	6
98189198	98190355	6
171074631	171075779	6
126401967	126400876	7
122262514	122260931	7
122224093	122221334	7
202045236	202046375	7
125557119	125558624	7
123313230	123311677	7
125057823	125058863	7
197932065	197933276	7
125622989	125621253	7
197932196	197933272	7
126378911	126375453	7
202844586	202845980	7
122964959	122963340	7
121208070	121209203	7
128647308	128649287	7
124735911	124734187	7
123221082	123218029	7
127582324	127584051	7
179147412	179146357	7
120799295	120800962	7
202555994	202554174	7
128639421	128641802	7
128052632	128053678	7
127635571	127637091	7
120627524	120625989	7
128929820	128930881	7
126831460	126832641	7
126528742	126530013	7
267389266	267387995	7
317231219	317230095	7
121658985	121657327	7
104751623	104753731	7
201881228	201882256	7
127571965	127569683	7
126263336	126265456	7
128169972	128171048	7
126037366	126038370	7
179938841	179937186	7
179140931	179142508	7
202839649	202838474	7
105822458	105826420	7
126958494	126956686	7
127711912	127713240	7
122964914	122963319	7
123597034	123595901	7
122201353	122200025	7
121856164	121854032	7
126258728	126256533	7
128045134	128046474	7
127713239	127711824	7
179929233	179931539	7
121289256	121290653	7
120872170	120870950	7
119935985	119933919	7
197933272	197932064	7
120114806	120116317	7
128267799	128266264	7
120578547	120580769	7
125621410	125622990	7
121419560	121417401	7
201807657	201810002	7
122025030	122026802	7
128045154	128046479	7
120804125	120805774	7
125082717	125081488	7
122098065	122096713	7
123555918	123557156	7
119972497	119974842	7
125197836	125199158	7
184349383	184348349	7
126375499	126379005	7
120269321	120271180	7
119042916	119041357	7
122310580	122312235	7
128055592	128053844	7
123131161	123132798	7
179931628	179929220	7
202128307	202130091	7
123754168	123753143	7
125213089	125209823	7
125513296	125510261	7
122495009	122493789	7
128046494	128045094	7
125718028	125716799	7
121186967	121189165	7
118743617	118740483	7
126256387	126258690	7
179162844	179161810	7
179468261	179466981	7
127828309	127829448	7
128698684	128699712	7
179144437	179142935	7
125205951	125204737	7
125890746	125892131	7
128641801	128639375	7
105826455	105822394	7
99045729	99047246	7
127646619	127648829	7
157473685	157475577	7
122260923	122262515	7
126265455	126263305	7
107112737	107111577	7
107111650	107112741	7
125716815	125717936	7
120928676	120929848	7
125510205	125513291	7
120590054	120591553	7
127584053	127582320	7
201882339	201881305	7
127988766	127991438	7
123311678	123313132	7
118836388	118838676	7
119845503	119847152	7
128758710	128757370	7
201701101	201699620	7
121189065	121186993	7
315617724	315619235	7
128620450	128619323	7
122221332	122224091	7
122366228	122368057	7
127857743	127858765	7
128099904	128096947	7
127022687	127021299	7
154818006	154816435	7
123457273	123458391	7
126256519	126258729	7
137688703	137687633	7
128053677	128052634	7
179937169	179938809	7
127637087	127635570	7
125558629	125557118	7
104753709	104751631	7
123786049	123787851	7
123218129	123221185	7
120550097	120548994	7
120548995	120550035	7
127637102	127635567	7
125614165	125612864	7
122745447	122744338	7
127963793	127966846	7
126557828	126558937	7
317230117	317231220	7
157051332	157052390	7
182791178	182789676	7
121290652	121289255	7
127966932	127963792	7
134669156	134670598	7
128171053	128169974	7
183757661	183758872	7
105981608	105982663	7
186530604	186529363	7
188303356	188304408	7
188316862	188318001	7
48404982	48403915	7
181009862	181011076	7
186383931	186381760	7
181011084	181009861	7
105033051	105035081	7
180350586	180349471	7
187514320	187515819	7
129516513	129514282	7
180788143	180785828	7
179040629	179039019	7
182709167	182707818	7
184228087	184226492	7
181677540	181679621	7
107271784	107273850	7
182586352	182588472	7
177895250	177896374	7
181272400	181271123	7
336162021	336159763	7
336125012	336126349	7
228272277	228273974	7
181914108	181916480	7
227060490	227062685	7
185377895	185376714	7
180661078	180659759	7
182649384	182647756	7
185748623	185750287	7
129260816	129257979	7
180744806	180746212	7
128988803	128987718	7
187183531	187182299	7
129328710	129329948	7
181904080	181906491	7
129110770	129111972	7
185716190	185717986	7
184893009	184896056	7
185167730	185165925	7
182843910	182842474	7
227062816	227060501	7
249970869	249971906	7
188753772	188755868	7
186126346	186125321	7
181916626	181914104	7
186433554	186435128	7
336159108	336157618	7
180626715	180625576	7
182835281	182838697	7
186514237	186516237	7
186675577	186674405	7
180234994	180233345	7
155028915	155024656	7
181653819	181652629	7
155893089	155891722	7
129111998	129110769	7
181400307	181401440	7
187523925	187521613	7
180469520	180471781	7
336157687	336155972	7
183185370	183183925	7
182172238	182171225	7
181271064	181272401	7
180817809	180816280	7
184075632	184076642	7
295273589	295275715	7
183442410	183443756	7
182253508	182251964	7
181220079	181221095	7
336157619	336159136	7
185841244	185839619	7
104088899	104091181	7
181823904	181825100	7
185376700	185377896	7
103958504	103959802	7
104129303	104130583	7
104128144	104129220	7
180659754	180661100	7
105048500	105050008	7
183178858	183177527	7
129512338	129510653	7
187474512	187475957	7
181679620	181677551	7
187131907	187133595	7
218291623	218289806	7
186668223	186667000	7
335346670	335347824	7
186007240	186009531	7
184995211	184993619	7
184896124	184892993	7
129257980	129260847	7
179959677	179958085	7
184610680	184611981	7
336159749	336162031	7
188371006	188369309	7
179853575	179852262	7
181916491	181914104	7
180816221	180817810	7
186978990	186980099	7
105035158	105033050	7
180816236	180817867	7
104102808	104104460	7
188318015	188316861	7
180541182	180537730	7
296001020	296002429	7
97900059	97901138	7
129181663	129177536	7
182842472	182843908	7
336126345	336124933	7
185750286	185748622	7
182588495	182586351	7
129514283	129516508	7
155024663	155028901	7
181914261	181916438	7
182532026	182533069	7
182838696	182835307	7
187182300	187183529	7
129512258	129513718	7
182681046	182679706	7
203226003	203227556	7
104077991	104076705	7
189612000	189610348	7
185926205	185922738	7
107297390	107298541	7
184818729	184819949	7
180643775	180642654	7
185167628	185165952	7
223276186	223275137	7
182915813	182914761	7
186124421	186122907	7
182410907	182412355	7
104331086	104330013	7
129379366	129380394	7
186895287	186897350	7
189416036	189413718	7
187476013	187474511	7
184661437	184660352	7
180537707	180541237	7
295275717	295273588	7
107273864	107271780	7
336121943	336120897	7
336155973	336157700	7
183607049	183608689	7
105208431	105206638	7
187616443	187617915	7
186529409	186530575	7
182647844	182649388	7
128391707	128394442	7
180785802	180788177	7
181401415	181400318	7
187448006	187446765	7
181009863	181011071	7
184567039	184565894	7
189055948	189057852	7
182602391	182601300	7
185717988	185716189	7
186001788	186000787	7
129510657	129512351	7
186897364	186895286	7
180516794	180514284	7
177896352	177895249	7
184819843	184818728	7
182698929	182700527	7
180349505	180350587	7
184611980	184610706	7
180808004	180805962	7
181011064	181009862	7
182679707	182681050	7
24593206	24591968	8
45970699	45972765	8
24593206	24591593	8
224895063	224896166	8
224469249	224470583	8
219484523	219482259	8
24601665	24599902	8
222280590	222277630	8
85974262	85976310	8
24601740	24599980	8
24596945	24595182	8
46816926	46815760	8
46500580	46499126	8
129562138	129560675	8
225761868	225760114	8
219684349	219685548	8
225351913	225354030	8
225270181	225266183	8
219184793	219183513	8
218289783	218291648	8
48469613	48467505	8
48870662	48872686	8
83066881	83064854	8
49951979	49950837	8
225072702	225071065	8
222030944	222029916	8
222118417	222119568	8
49540252	49538135	8
24592300	24590537	8
218529767	218532496	8
291508991	291507114	8
48359969	48361165	8
222119567	222118485	8
43932024	43931023	8
291508295	291506511	8
47375702	47373966	8
129857876	129856134	8
48683836	48686652	8
46459729	46460874	8
47806221	47803702	8
48215682	48212872	8
291508220	291506433	8
50441917	50443200	8
221989739	221991154	8
225653183	225651846	8
219767634	219768806	8
225746475	225743728	8
225354011	225351852	8
219735556	219734417	8
218654444	218653398	8
48702572	48701295	8
47983143	47986226	8
147638464	147640539	8
49140544	49141974	8
48419063	48422041	8
217766405	217767571	8
49913867	49915813	8
44296580	44297782	8
291523740	291522634	8
291523125	291521344	8
291523740	291522409	8
291523200	291521422	8
291523356	291521569	8
83067013	83065043	8
22220594	22218756	8
49935747	49934656	8
47370361	47372169	8
218532486	218529778	8
217797691	217798944	8
45640818	45639655	8
219345437	219343032	8
50666402	50667478	8
225284088	225281890	8
289600561	289599326	8
218979250	218980563	8
291508991	291507189	8
269399421	269397616	8
48571020	48572426	8
291508601	291506814	8
46815767	46816786	8
291523428	291521659	8
44015664	44014516	8
50669793	50668534	8
291523743	291522025	8
48883533	48886454	8
225674162	225676366	8
291508754	291506964	8
135490256	135488955	8
226297618	226298775	8
218315191	218316684	8
49174343	49175347	8
124517076	124519112	8
224470525	224469233	8
48683859	48682342	8
47797460	47795601	8
48031529	48030168	8
225776203	225777288	8
96613177	96615045	8
224969664	224971592	8
48872685	48870658	8
45972800	45970698	8
22219036	22220607	8
49915809	49913803	8
222277619	222280594	8
202844646	202845824	8
269715655	269717205	8
218291689	218289803	8
47234872	47236698	8
83064846	83066879	8
47373967	47375706	8
269400183	269398855	8
129856138	129857853	8
225760136	225761869	8
269400027	269398249	8
219493163	219492144	8
48855660	48857588	8
291846723	291848273	8
295246040	295247314	8
269399496	269397718	8
22218466	22220595	8
48686660	48683856	8
269399571	269397796	8
124517439	124518998	8
269399871	269398099	8
269399796	269398024	8
269399721	269397949	8
269399646	269397874	8
269399949	269398174	8
219482263	219484524	8
269400186	269398477	8
269400183	269398627	8
222322287	222320884	8
186529427	186530509	8
218316698	218315184	8
22218667	22220607	8
218511844	218512962	8
49797088	49795955	8
48033600	48032176	8
222029917	222030945	8
221991147	221989708	8
83065323	83066885	8
85976309	85974261	8
46499265	46500533	8
225743723	225746509	8
47803703	47806186	8
219164784	219163624	8
44297763	44296576	8
48959428	48962349	8
225266361	225270182	8
47795572	47797449	8
50667486	50666377	8
96615050	96613176	8
124517160	124519019	8
83065044	83066879	8
226336435	226334375	8
82056251	82058182	8
83671582	83668898	8
